hype	06384269-n	06392001-n
hype	11455092-n	11454591-n
hype	06716234-n	06715638-n
hype	01238424-n	01237415-n
hype	00381680-n	00378985-n
hype	12144742-n	12143676-n
hype	02820798-n	03746574-n
hype	10533013-n	09613191-n
hype	00866606-n	00863513-n
hype	11687071-n	00017222-n
hype	01722998-n	01695681-n
hype	05988743-n	05988282-n
hype	00902757-n	00902579-n
hype	09774783-n	00007846-n
hype	09775663-n	10249950-n
hype	09294877-n	09238926-n
hype	14884336-n	14884120-n
hype	11704093-n	11703669-n
hype	03553248-n	03834604-n
hype	03553248-n	02866578-n
hype	08278324-n	08276342-n
hype	07684938-n	07684600-n
hype	05067367-n	05067007-n
hype	15075691-n	14586769-n
hype	08345613-n	08198398-n
hype	13382121-n	13381734-n
hype	06899110-n	06283912-n
hype	08183541-n	08183398-n
hype	07451687-n	07451463-n
hype	04128710-n	03309808-n
hype	13570923-n	13445296-n
hype	03838298-n	03656484-n
hype	05614175-n	05617107-n
hype	04890361-n	04890112-n
hype	07866277-n	07557434-n
hype	07599911-n	07599783-n
hype	03067339-n	03128519-n
hype	03920737-n	04508163-n
hype	05932891-n	05932477-n
hype	05809192-n	00023271-n
hype	03150661-n	03074855-n
hype	03500557-n	03686130-n
hype	01069980-n	01068773-n
hype	00338821-n	00939628-n
hype	07231532-n	07231294-n
hype	10444194-n	10794014-n
hype	14890183-n	14974264-n
hype	12855710-n	12855042-n
hype	04762633-n	04723816-n
hype	07581931-n	07581775-n
hype	04136800-n	03682487-n
hype	14056280-n	14304060-n
hype	12130937-n	12136720-n
hype	05983217-n	05982152-n
hype	03493911-n	04202417-n
hype	04116512-n	03294833-n
hype	12613706-n	13121544-n
hype	08550966-n	08590369-n
hype	04203889-n	03076708-n
hype	14982421-n	14727670-n
hype	00578708-n	00255710-n
hype	14749794-n	14745635-n
hype	09772746-n	10257647-n
hype	07452074-n	07450842-n
hype	01036996-n	01027859-n
hype	05542193-n	05470189-n
hype	03082807-n	03736970-n
hype	03229244-n	03323703-n
hype	08454191-n	08454003-n
hype	06808493-n	06359877-n
hype	06763273-n	06762711-n
hype	15028684-n	15027189-n
hype	02313709-n	01905661-n
hype	05414147-n	05407119-n
hype	05414147-n	04522421-n
hype	04315948-n	04077430-n
hype	04316275-n	03925226-n
hype	07940242-n	00004475-n
hype	03626925-n	03104594-n
hype	12421683-n	12421467-n
hype	14377830-n	14377617-n
hype	06487897-n	06481320-n
hype	06416206-n	06410904-n
hype	07608245-n	07597365-n
hype	10170060-n	10053808-n
hype	05522283-n	05268965-n
hype	04982478-n	04982207-n
hype	03445777-n	02778669-n
hype	08173165-n	07951464-n
hype	01043989-n	01028655-n
hype	15096783-n	14779550-n
hype	10525436-n	10309896-n
hype	07685303-n	07684600-n
hype	14107374-n	14204950-n
hype	13322113-n	13320168-n
hype	06254915-n	06254475-n
hype	02933462-n	03079741-n
hype	14160365-n	14151139-n
